Series ID,Year,Period,Label,Value
CUUR0000SEFD,2004,M06,2004 Jun,175.7
CUUR0000SEFD,2004,M07,2004 Jul,178.5
CUUR0000SEFD,2004,M08,2004 Aug,179.3
CUUR0000SEFD,2004,M09,2004 Sep,180.4
CUUR0000SEFD,2004,M10,2004 Oct,179.2
CUUR0000SEFD,2004,M11,2004 Nov,177.4
CUUR0000SEFD,2004,M12,2004 Dec,175.4
CUUR0000SEFD,2005,M01,2005 Jan,177.6
CUUR0000SEFD,2005,M02,2005 Feb,178.3
CUUR0000SEFD,2005,M03,2005 Mar,177.0
CUUR0000SEFD,2005,M04,2005 Apr,178.9
CUUR0000SEFD,2005,M05,2005 May,177.0
CUUR0000SEFD,2005,M06,2005 Jun,178.8
CUUR0000SEFD,2005,M07,2005 Jul,178.6
CUUR0000SEFD,2005,M08,2005 Aug,178.1
CUUR0000SEFD,2005,M09,2005 Sep,178.6
CUUR0000SEFD,2005,M10,2005 Oct,177.7
CUUR0000SEFD,2005,M11,2005 Nov,177.0
CUUR0000SEFD,2005,M12,2005 Dec,175.2
CUUR0000SEFD,2006,M01,2006 Jan,174.6
CUUR0000SEFD,2006,M02,2006 Feb,175.2
CUUR0000SEFD,2006,M03,2006 Mar,175.3
CUUR0000SEFD,2006,M04,2006 Apr,175.5
CUUR0000SEFD,2006,M05,2006 May,175.5
CUUR0000SEFD,2006,M06,2006 Jun,177.1
CUUR0000SEFD,2006,M07,2006 Jul,179.0
CUUR0000SEFD,2006,M08,2006 Aug,180.0
CUUR0000SEFD,2006,M09,2006 Sep,181.0
CUUR0000SEFD,2006,M10,2006 Oct,180.6
CUUR0000SEFD,2006,M11,2006 Nov,177.2
CUUR0000SEFD,2006,M12,2006 Dec,176.4
CUUR0000SEFD,2007,M01,2007 Jan,177.068
CUUR0000SEFD,2007,M02,2007 Feb,176.128
CUUR0000SEFD,2007,M03,2007 Mar,179.208
CUUR0000SEFD,2007,M04,2007 Apr,176.780
CUUR0000SEFD,2007,M05,2007 May,182.428
CUUR0000SEFD,2007,M06,2007 Jun,185.563
CUUR0000SEFD,2007,M07,2007 Jul,184.987
CUUR0000SEFD,2007,M08,2007 Aug,183.747
CUUR0000SEFD,2007,M09,2007 Sep,182.347
CUUR0000SEFD,2007,M10,2007 Oct,183.180
CUUR0000SEFD,2007,M11,2007 Nov,180.693
CUUR0000SEFD,2007,M12,2007 Dec,178.818
CUUR0000SEFD,2008,M01,2008 Jan,180.170
CUUR0000SEFD,2008,M02,2008 Feb,177.572
CUUR0000SEFD,2008,M03,2008 Mar,176.170
CUUR0000SEFD,2008,M04,2008 Apr,180.557
CUUR0000SEFD,2008,M05,2008 May,181.312
CUUR0000SEFD,2008,M06,2008 Jun,184.512
CUUR0000SEFD,2008,M07,2008 Jul,187.587
CUUR0000SEFD,2008,M08,2008 Aug,189.910
CUUR0000SEFD,2008,M09,2008 Sep,192.681
CUUR0000SEFD,2008,M10,2008 Oct,191.957
CUUR0000SEFD,2008,M11,2008 Nov,190.057
CUUR0000SEFD,2008,M12,2008 Dec,187.918
CUUR0000SEFD,2009,M01,2009 Jan,187.253
CUUR0000SEFD,2009,M02,2009 Feb,185.326
CUUR0000SEFD,2009,M03,2009 Mar,185.251
CUUR0000SEFD,2009,M04,2009 Apr,181.975
CUUR0000SEFD,2009,M05,2009 May,183.391
CUUR0000SEFD,2009,M06,2009 Jun,183.137
CUUR0000SEFD,2009,M07,2009 Jul,183.312
CUUR0000SEFD,2009,M08,2009 Aug,181.506
CUUR0000SEFD,2009,M09,2009 Sep,180.148
CUUR0000SEFD,2009,M10,2009 Oct,177.729
CUUR0000SEFD,2009,M11,2009 Nov,174.185
CUUR0000SEFD,2009,M12,2009 Dec,173.178
CUUR0000SEFD,2010,M01,2010 Jan,177.864
CUUR0000SEFD,2010,M02,2010 Feb,181.214
CUUR0000SEFD,2010,M03,2010 Mar,181.502
CUUR0000SEFD,2010,M04,2010 Apr,182.351
CUUR0000SEFD,2010,M05,2010 May,187.711
CUUR0000SEFD,2010,M06,2010 Jun,191.327
CUUR0000SEFD,2010,M07,2010 Jul,194.387
CUUR0000SEFD,2010,M08,2010 Aug,195.284
CUUR0000SEFD,2010,M09,2010 Sep,198.219
CUUR0000SEFD,2010,M10,2010 Oct,200.419
CUUR0000SEFD,2010,M11,2010 Nov,196.662
CUUR0000SEFD,2010,M12,2010 Dec,192.548
CUUR0000SEFD,2011,M01,2011 Jan,195.509
CUUR0000SEFD,2011,M02,2011 Feb,197.383
CUUR0000SEFD,2011,M03,2011 Mar,201.889
CUUR0000SEFD,2011,M04,2011 Apr,201.314
CUUR0000SEFD,2011,M05,2011 May,206.486
CUUR0000SEFD,2011,M06,2011 Jun,207.581
CUUR0000SEFD,2011,M07,2011 Jul,208.613
CUUR0000SEFD,2011,M08,2011 Aug,210.019
CUUR0000SEFD,2011,M09,2011 Sep,213.122
CUUR0000SEFD,2011,M10,2011 Oct,212.224
CUUR0000SEFD,2011,M11,2011 Nov,210.302
CUUR0000SEFD,2011,M12,2011 Dec,208.192
CUUR0000SEFD,2012,M01,2012 Jan,207.825
CUUR0000SEFD,2012,M02,2012 Feb,207.227
CUUR0000SEFD,2012,M03,2012 Mar,208.706
CUUR0000SEFD,2012,M04,2012 Apr,207.452
CUUR0000SEFD,2012,M05,2012 May,205.804
CUUR0000SEFD,2012,M06,2012 Jun,205.617
CUUR0000SEFD,2012,M07,2012 Jul,206.446
CUUR0000SEFD,2012,M08,2012 Aug,209.673
CUUR0000SEFD,2012,M09,2012 Sep,207.350
CUUR0000SEFD,2012,M10,2012 Oct,207.731
CUUR0000SEFD,2012,M11,2012 Nov,204.263
CUUR0000SEFD,2012,M12,2012 Dec,201.255
CUUR0000SEFD,2013,M01,2013 Jan,202.515
CUUR0000SEFD,2013,M02,2013 Feb,204.150
CUUR0000SEFD,2013,M03,2013 Mar,205.469
CUUR0000SEFD,2013,M04,2013 Apr,204.174
CUUR0000SEFD,2013,M05,2013 May,205.353
CUUR0000SEFD,2013,M06,2013 Jun,206.815
CUUR0000SEFD,2013,M07,2013 Jul,210.358
CUUR0000SEFD,2013,M08,2013 Aug,213.243
CUUR0000SEFD,2013,M09,2013 Sep,214.049
CUUR0000SEFD,2013,M10,2013 Oct,215.413
CUUR0000SEFD,2013,M11,2013 Nov,210.758
CUUR0000SEFD,2013,M12,2013 Dec,210.393
CUUR0000SEFD,2014,M01,2014 Jan,211.646
CUUR0000SEFD,2014,M02,2014 Feb,212.331
CUUR0000SEFD,2014,M03,2014 Mar,216.368
CUUR0000SEFD,2014,M04,2014 Apr,223.285
CUUR0000SEFD,2014,M05,2014 May,230.398
CUUR0000SEFD,2014,M06,2014 Jun,231.632
CUUR0000SEFD,2014,M07,2014 Jul,233.289
CUUR0000SEFD,2014,M08,2014 Aug,238.298
CUUR0000SEFD,2014,M09,2014 Sep,238.473
CUUR0000SEFD,2014,M10,2014 Oct,236.610
CUUR0000SEFD,2014,M11,2014 Nov,231.631
CUUR0000SEFD,2014,M12,2014 Dec,227.644
CUUR0000SEFD,2015,M01,2015 Jan,227.345
CUUR0000SEFD,2015,M02,2015 Feb,224.759
CUUR0000SEFD,2015,M03,2015 Mar,221.037
CUUR0000SEFD,2015,M04,2015 Apr,214.958
CUUR0000SEFD,2015,M05,2015 May,214.751
CUUR0000SEFD,2015,M06,2015 Jun,215.313
CUUR0000SEFD,2015,M07,2015 Jul,217.697
CUUR0000SEFD,2015,M08,2015 Aug,219.060
CUUR0000SEFD,2015,M09,2015 Sep,220.416
CUUR0000SEFD,2015,M10,2015 Oct,221.528
CUUR0000SEFD,2015,M11,2015 Nov,216.428
CUUR0000SEFD,2015,M12,2015 Dec,211.416
CUUR0000SEFD,2016,M01,2016 Jan,210.268
CUUR0000SEFD,2016,M02,2016 Feb,208.406
CUUR0000SEFD,2016,M03,2016 Mar,208.566
CUUR0000SEFD,2016,M04,2016 Apr,210.359
CUUR0000SEFD,2016,M05,2016 May,209.665
CUUR0000SEFD,2016,M06,2016 Jun,212.274
CUUR0000SEFD,2016,M07,2016 Jul,213.542
CUUR0000SEFD,2016,M08,2016 Aug,214.591
CUUR0000SEFD,2016,M09,2016 Sep,212.456
CUUR0000SEFD,2016,M10,2016 Oct,209.885
CUUR0000SEFD,2016,M11,2016 Nov,205.754
CUUR0000SEFD,2016,M12,2016 Dec,202.587
CUUR0000SEFD,2017,M01,2017 Jan,202.929
CUUR0000SEFD,2017,M02,2017 Feb,206.227
CUUR0000SEFD,2017,M03,2017 Mar,210.381
CUUR0000SEFD,2017,M04,2017 Apr,208.028
CUUR0000SEFD,2017,M05,2017 May,208.626
CUUR0000SEFD,2017,M06,2017 Jun,210.527
CUUR0000SEFD,2017,M07,2017 Jul,213.628
CUUR0000SEFD,2017,M08,2017 Aug,216.559
CUUR0000SEFD,2017,M09,2017 Sep,217.429
CUUR0000SEFD,2017,M10,2017 Oct,217.396
CUUR0000SEFD,2017,M11,2017 Nov,212.177
CUUR0000SEFD,2017,M12,2017 Dec,208.931
CUUR0000SEFD,2018,M01,2018 Jan,211.114
CUUR0000SEFD,2018,M02,2018 Feb,209.685
CUUR0000SEFD,2018,M03,2018 Mar,211.243
CUUR0000SEFD,2018,M04,2018 Apr,209.714
CUUR0000SEFD,2018,M05,2018 May,209.507
CUUR0000SEFD,2018,M06,2018 Jun,209.280
CUUR0000SEFD,2018,M07,2018 Jul,210.947
CUUR0000SEFD,2018,M08,2018 Aug,213.421
CUUR0000SEFD,2018,M09,2018 Sep,212.171
CUUR0000SEFD,2018,M10,2018 Oct,209.880
CUUR0000SEFD,2018,M11,2018 Nov,209.330
CUUR0000SEFD,2018,M12,2018 Dec,205.951
CUUR0000SEFD,2019,M01,2019 Jan,208.362
CUUR0000SEFD,2019,M02,2019 Feb,206.798
CUUR0000SEFD,2019,M03,2019 Mar,209.921
CUUR0000SEFD,2019,M04,2019 Apr,208.776
CUUR0000SEFD,2019,M05,2019 May,213.819
CUUR0000SEFD,2019,M06,2019 Jun,213.406
CUUR0000SEFD,2019,M07,2019 Jul,216.545
CUUR0000SEFD,2019,M08,2019 Aug,214.593
CUUR0000SEFD,2019,M09,2019 Sep,215.449
CUUR0000SEFD,2019,M10,2019 Oct,216.288
CUUR0000SEFD,2019,M11,2019 Nov,215.040
CUUR0000SEFD,2019,M12,2019 Dec,213.177
CUUR0000SEFD,2020,M01,2020 Jan,215.090
CUUR0000SEFD,2020,M02,2020 Feb,216.823
CUUR0000SEFD,2020,M03,2020 Mar,217.168
CUUR0000SEFD,2020,M04,2020 Apr,223.007
